Date,PC1_price_level,PC2_volatility
2026-05-05,1.3401566316347178,0.08400300432607523
2026-05-04,1.4682522154405722,-1.0344086799611085
2026-04-30,1.589212020684093,-0.26113589870467
2026-04-29,1.7031908242818412,-0.7906502574236745
2026-04-28,1.9798625394202432,-0.7625184246744918
2026-04-27,1.8940850401843083,0.05202338094154594
2026-04-24,1.8747413578899368,-0.08973005406378332
2026-04-23,1.919795260118774,-0.5636320227510487
2026-04-22,2.1471379574433813,-0.13917537634377716
2026-04-21,2.086074827021825,-0.5837707955874402
2026-04-20,2.104108884021235,-0.4633005444761805
2026-04-17,2.281791704694184,0.0436518576746791
2026-04-16,2.5076770278165643,-0.8926442923446853
2026-04-15,2.626657461943145,0.8161700333049134
2026-04-13,2.4073256339959044,-0.13853161172647419
2026-04-10,2.4781146336473787,-0.3908260550259819
2026-04-09,2.4692363760154175,1.2168752761148158
2026-04-08,2.1374505105024646,1.1167410693769801
2026-04-07,1.8919778702815766,-0.14809213935873308
2026-04-06,2.0304089864283594,2.263458820841533
2026-04-05,2.1351117971574567,-2.6544704936884953
2026-04-02,2.1156952464857715,0.10834610331014416
2026-04-01,2.534165601078362,-1.846738174768486
2026-03-31,2.587410766858639,0.4981028613911663
2026-03-30,2.8392795217042566,-1.1438805677526764
2026-03-29,3.301108925158364,-1.6507594377077712
2026-03-26,3.272282959795042,0.37293778624772206
2026-03-25,3.4768297234853676,-0.5244707682282127
2026-03-24,3.4584770536342972,0.6397380439388196
2026-03-23,3.4457184942136188,0.20822966660210004
2026-03-22,3.9984045130351658,1.6366986305585616
2026-03-19,3.483280454998422,1.8941347063326963
2026-03-17,2.5139416219806408,0.37799642605774525
2026-03-16,2.5409712247941982,-0.6306880776860011
2026-03-15,2.8018147144656136,0.19028910461171536
2026-03-12,2.742550137392359,0.7030801214482388
2026-03-11,2.6967376493801365,-1.122716814919826
2026-03-10,3.5744484391054105,-0.5555381218792482
2026-03-09,1.6866216255839679,4.052600135260216
2026-03-03,1.520727014518384,0.9561616694824477
2026-03-01,1.2851729128489637,0.430618262444038
2026-02-26,1.162454522465786,0.041824452544912384
2026-02-25,1.117935727182407,0.17647467958915283
2026-02-24,1.013821741133733,0.4852335503023606
2026-02-23,1.033187381035866,-0.01380744103863391
2026-02-22,1.2035146722507035,-0.7897440176911271
2026-02-17,1.4626620542566369,-0.5632975462379481
2026-02-16,1.5173945053456923,-0.24171831386797127
2026-02-12,1.7761796532514744,0.28681389577324157
2026-02-11,1.5890546732485724,-0.00974442423531037
2026-02-10,1.563335445948959,-0.2817733577168907
2026-02-09,1.8210291721855802,-0.6513501239392679
2026-02-08,2.0107790313635814,-0.21344308256009073
2026-02-05,1.9447776358464652,0.8152289640441325
2026-02-04,1.5175722209736437,-0.07932214038717247
2026-02-03,1.6780734124090966,-0.3456704955413197
2026-02-02,1.648827841137417,0.08336941481221684
2026-02-01,1.780835676916082,-0.5319115740220867
2026-01-29,2.3224128009840372,-0.3411589142610711
2026-01-28,2.079346947333126,0.1728264948689822
2026-01-27,2.4064917699184916,-0.9965733223646999
2026-01-26,2.6955538184863803,0.06875373558602053
2026-01-25,2.3733745086341718,1.614762470705335
2026-01-22,1.7998482994585092,0.23407588221810297
2026-01-21,1.8044984446030015,-0.25894101147906756
2026-01-20,1.995536208650484,1.1929681324775447
2026-01-18,1.5003439799631673,0.8285115514933233
2026-01-14,1.2349728146579488,-0.023189264549212236
2026-01-13,1.2971125471420775,0.0889386858814272
2026-01-12,1.2532061884025032,-0.1968028155941716
2026-01-08,1.1083741893491803,0.032554256423622814
2026-01-07,1.1632104751917467,-0.44434886356379777
2026-01-06,1.3509638112825189,0.2256409400080296
2026-01-05,1.1875987990226666,0.7406979549598594
2026-01-04,1.0008354655518619,-0.35966036240036
2026-01-01,1.0445531877337777,-0.43624745340408577
2025-12-31,1.1033358236675357,0.211573745053133
2025-12-29,1.071664895499911,-0.37928607043037044
2025-12-28,1.043593631797055,1.2458712920702275
2025-12-24,0.726598144076136,0.01998677418864596
2025-12-23,0.7116071709995018,-0.0226441943708497
2025-12-22,0.7523799777560529,-0.48938140163809823
2025-12-21,0.9146178734915212,-0.6346794741146017
2025-12-18,1.0074708638748733,-0.3809012887195501
2025-12-17,0.9879638488206718,0.043130172707960074
2025-12-16,0.8589538757052485,0.3807571291349051
2025-12-15,0.7972024463088914,0.06586336731895286
2025-12-14,0.8613278736335053,-0.4384995217261403
2025-12-11,0.8537415082260768,-0.1585056889034306
2025-12-10,0.8834766715495618,-0.24663022508818996
2025-12-09,0.8996115224625872,0.09014421745626265
2025-12-08,0.956471762965891,-0.16658392461193652
2025-12-07,1.0590053898287846,-0.655657404719756
2025-12-03,1.1531435495106281,-0.4492310549317589
2025-12-02,1.1152932604164865,-0.1164070423279539
2025-12-01,1.141050422543276,-0.21192067885488597
2025-11-30,1.4261452887500297,-0.7558844910602303
2025-11-27,1.4250101286361831,0.22185567820508764
2025-11-26,1.382822472034809,0.20359725388648048
2025-11-25,1.2590429343213236,0.07107643377770018
2025-11-24,1.243657646904429,1.356600810482878
2025-11-23,0.9612454554009848,1.0715160870092522
2025-11-20,0.7090073984561476,-0.09371554505202423
2025-11-19,0.669925627736348,-0.23329904519090539
2025-11-18,0.6755694550886285,0.35078492493931446
2025-11-17,0.5906152598952251,0.18558127743222283
2025-11-16,0.569670076326199,-0.23114831603114472
2025-11-13,0.5389863037042958,-0.06726557707765066
2025-11-12,0.6190928296883711,-0.6656079636130181
2025-11-11,0.640325650045776,-0.013112189398652916
2025-11-10,0.7177346696216866,-0.23608118439734646
2025-11-09,0.8313309244975883,-0.8989251552783282
2025-11-06,0.9922578083976926,-0.3769143578229588
2025-11-05,0.9087889069311441,0.2457092883789456
2025-11-04,0.9864152543971927,-0.8291749176673091
2025-11-03,1.1630736049440948,-0.28205647721336896
2025-11-02,1.3809270313798636,0.8643642456245241
2025-10-30,1.0547216064609017,0.9437256074094896
2025-10-29,0.8482797565481434,-0.20159898147037483
2025-10-28,0.6221539678625452,1.7099555676903166
2025-10-26,0.24272329594559436,0.03898761771129356
2025-10-19,0.2502785437219227,0.38058552305852184
2025-10-16,0.29342396078877053,-0.612620616178629
2025-10-15,0.36164317056551754,-0.7364243213396624
2025-10-14,0.4975994569775081,-0.6436041313283564
2025-10-13,0.5709601655376294,1.205689224591091
2025-10-12,0.7661625136111737,-2.206324815955098
2025-10-09,0.991420917937386,0.5568239168091839
2025-10-08,0.8847270762134489,-1.3009758988161932
2025-10-07,1.0536535967788165,-1.6664651482293433
2025-09-28,1.070829944406389,0.1635438905474454
2025-09-25,1.051286698166173,-0.19152921233539752
2025-09-24,1.1988989600481865,-0.857369882904564
2025-09-23,1.2568643115807765,1.5127233233326354
2025-09-21,1.092081087426821,3.2253045498688415
2025-09-18,0.4239060792617967,-4.473121133266889
2025-09-08,1.3879163372335495,-1.0443697551954796
2025-09-07,1.4515076784956809,-0.4257463589245191
2025-09-04,1.5405910450701579,-0.2805697918276075
2025-09-03,1.5877633893324319,-0.5329985650575855
2025-09-02,1.6952858246964593,-0.6569286151917306
2025-09-01,1.7476629099361087,0.18468514894132282
2025-08-31,1.8381594160379566,-0.9041401031499208
2025-08-28,2.17436278089542,-1.030043234252808
2025-08-27,2.1448034714417945,1.29900846455298
2025-08-26,1.697811239542052,-0.02408938645827828
2025-08-25,1.7427239883984376,0.44995013022353114
2025-08-24,1.8050021247454682,-0.5498328543269566
2025-08-21,1.7513842350056732,-0.3617518487819401
2025-08-20,1.8061432200249885,-0.3665444382140409
2025-08-19,1.8719304319245462,0.05126450720980328
2025-08-18,1.8601446564465969,0.1394746610947297
2025-08-17,2.0375282708705424,-0.7595524083127874
2025-08-14,2.0828054635113786,-0.009325350315989536
2025-08-13,1.9977749281619488,-0.37225477621664427
2025-08-12,2.1321066649376292,-0.7530744378139016
2025-08-11,2.552213338283489,-0.7184739407686274
2025-08-07,2.432300037315937,0.39655823675567875
2025-08-06,2.331622058217388,-0.12724237301694155
2025-08-05,2.573206718494358,-1.07521943825285
2025-08-04,2.715931565114521,0.39598300410902393
2025-08-03,3.01375709361395,-1.5316512332383116
2025-07-31,3.5073226773283688,-0.6729039723905896
2025-07-30,3.74207574267446,-1.0542559785888062
2025-07-29,3.9923986057333605,0.8734516957435271
2025-07-28,3.869414364741454,0.330570719614301
2025-07-27,4.554262284058628,-0.10402087649490167
2025-07-24,3.905738720810052,0.22388359034240213
2025-07-23,3.9631417643037516,0.28810372873786516
2025-07-22,3.827613121376404,2.192727134582083
2025-07-21,3.249718483470066,0.6598478615735633
2025-07-20,3.667156837483782,0.2451125097568875
2025-07-17,3.0565438667433202,2.079409418614749
2025-07-16,2.562001721186885,0.9864159218086829
2025-07-15,2.0127794630572926,0.8921549436253791
2025-07-14,1.900203653324701,-0.954007657075263
2025-07-13,2.309608688368195,0.7848180735298342
2025-07-10,1.9294036658525635,0.6817983650532621
2025-07-09,1.6023096464334854,0.5439802012543467
2025-07-08,1.462025194480549,-0.06234199075867063
2025-07-07,1.6979851376539778,-0.6137747543224441
2025-07-06,1.8393024007946537,0.05708879197304226
2025-07-03,1.8186875961738584,0.2419356223581156
2025-07-02,1.7257830860215044,0.9392770867478529
2025-07-01,1.343562901193997,0.7403466114210042
2025-06-30,1.2025811285875212,0.1982224389892332
2025-06-29,1.1634600214796138,0.703607913607111
2025-06-26,1.1722125672040287,-0.1320972639885144
2025-06-25,1.0196182525943849,-0.06165997349963307
2025-06-24,1.041983071555772,-0.06110493053407278
2025-06-23,1.0498630685429269,0.08812333015774491
2025-06-22,1.328179704140826,-0.877006432858748
2025-06-19,1.645376029515285,-0.605378286848544
2025-06-18,1.5414285552903413,-0.022914457830064627
2025-06-17,1.4414562588963387,-0.1304358550022966
2025-06-16,1.900255649626877,0.17575316390948081
2025-06-15,1.7453909440097417,0.06936741373211106
2025-06-12,1.8495385888664588,-0.15715489214286077
2025-06-11,1.6893281053232498,-0.3452097274674387
2025-06-10,1.6943041229757987,0.7026492963691512
2025-06-09,1.4493524852671211,0.6316131487043329
2025-06-08,1.4444660717342241,-0.2810947983944504
2025-06-05,1.4022836234311156,-0.17586741582434492
2025-06-04,1.2125671077841742,-0.41168898350219313
2025-06-03,1.4474053347549014,-1.0059955272156549
2025-06-02,1.8043676943082674,0.03479142456148267
2025-05-28,1.6427801243581752,0.45195420272367814
2025-05-27,1.4207610335515548,-0.03962332091544595
2025-05-26,1.6446725512323006,-0.18383281222796993
2025-05-25,1.5705280575135867,-0.261807406809295
2025-05-22,1.7499878401903801,0.5240274334444329
2025-05-21,1.9163995718063376,-0.18154881585612276
2025-05-20,1.3895532263220067,1.2988726572559277
2025-05-19,1.232850258277524,0.5055523104316706
2025-05-18,1.281994717327782,-0.06690196499475513
2025-05-15,1.1914650174172785,-0.2615438179719891
2025-05-14,1.3832766042892894,-0.37549053831928203
2025-05-13,1.5397187835780595,-0.38027853391071603
2025-05-11,1.6667204950183676,-0.30655728419067174
2025-05-08,1.8181419500058318,-0.2593542490527753
2025-05-07,1.6159589787962245,1.7513534179130417
2025-05-06,1.3090467996517112,0.03156844652905288
2025-05-05,1.228333709142085,-0.29023670315078465
2025-05-04,1.4209245825620733,-0.07615847589964295
2025-04-30,1.4392544900605608,-0.19512958536033048
2025-04-29,1.3629729297619373,-0.43678610715909716
2025-04-28,1.53483610074519,-0.3864072057252758
2025-04-27,1.736892437711141,0.1395273299760238
2025-04-24,1.4493197059969545,0.026503957552681593
2025-04-23,1.4914829217111705,-0.8964718732504572
2025-04-22,1.6671606631218199,-0.28199790881531767
2025-04-21,1.7489270674154018,-0.21637306594593964
2025-04-20,1.784577029688129,-0.4657393135479029
2025-04-17,1.983447228338693,0.7322831680540017
2025-04-16,1.6043058406777861,0.1343674741801705
2025-04-15,1.6534582214579197,0.7067181142418919
2025-04-13,1.373072912754353,-0.2956319407488789
2025-04-10,1.3641271166177162,-0.22750417235363243
2025-04-09,1.308676343254968,0.14282965756627525
2025-04-08,1.2656982628608,-0.1736567709092973
2025-04-07,1.4166147597267114,-0.9691108019158674
2025-04-03,1.7089907461838512,0.04596199542385893
2025-04-02,1.443201657751133,0.5430603129699978
2025-04-01,1.3934043436033183,-0.5257246051344229
2025-03-30,1.5628279922314208,0.75770410798954
2025-03-27,1.193291072651993,1.0475341463117291
2025-03-26,0.8933337132273836,0.986960432614603
2025-03-25,1.026063404955572,-1.5930295400935723
2025-03-24,1.0142972820364642,0.6148807672977789
2025-03-23,1.2367645499957358,-1.5205735426149765
2025-03-20,1.2738960450774595,-0.44684493738137476
2025-03-19,1.3973920956599126,-0.49515403856531137
2025-03-18,1.4199860507289344,-0.3274817326632051
2025-03-17,1.5286246375455772,-0.36594512295061665
2025-03-16,1.6800005404520633,-0.6347841096912306
2025-03-12,1.8435890836531383,0.41559848109566466
2025-03-11,1.880254912828548,-0.87458781854998
2025-03-10,2.0175905940218204,-0.5741358483953589
2025-03-09,2.3004856921670602,-1.1878098423004444
2025-03-06,2.4456151061608615,-0.08335583324067199
2025-03-05,2.5604374062676807,-0.6320128799331195
2025-03-04,2.8839649832243115,-0.716052520708779
2025-03-03,3.134617639927357,-0.2766254171856673
2025-03-02,2.9826275317581303,1.9857922614889285
2025-02-27,2.472654139145301,1.2859676811189078
2025-02-25,2.1594392400076163,0.17240906078335427
2025-02-24,2.226929785011811,0.10937220824856027
2025-02-23,2.1353289922386267,0.34598691042638846
2025-02-20,1.919074424326063,0.049253822810143316
2025-02-18,2.0717618545229284,0.3213370781707286
2025-02-17,1.9313563523837072,0.8000256463750124
2025-02-16,1.7359895331366781,0.5296496303627686
2025-02-13,1.5889370661983317,-0.22478537810531388
2025-02-12,1.6721998275503624,0.03005142032709975
2025-02-11,1.5260142578251528,0.12552361113276636
2025-02-10,1.4997604044727604,-0.3401944575872461
2025-02-09,1.6986817562343988,-0.32473130437166287
2025-02-06,1.8051574196784157,-0.3070151069794129
2025-02-05,1.8275562044204527,-0.13023866508539464
2025-02-04,1.8722766332138145,-0.38524073824751054
